Confirmed,Deaths,Active,People_Tested,Testing_Rate,Mortality_Rate,Incident_Rate,Province_State,Days_Since_Start
125908,2912,71565.0,1014151.0,19697.170982890097,2.3127998220923214,2445.426178265097,South Carolina,149
15403,173,2679.0,156686.0,2.3637243276788005e-06,1.123157826397455,1741.1228507255337,South Dakota,149
163927,1896,13906.0,2350991.0,34425.70067771007,1.156330237181872,2400.978507796111,Tennessee,149
682184,14141,114484.0,5339126.0,18413.39464732939,2.067326302947836,2352.0306211768493,Texas,149
55359,424,8213.0,695347.0,21689.21114999011,0.7659097888328907,1726.7537503610463,Utah,149
1654,58,131.0,146782.0,23523.171081541503,3.506650544135429,265.06877525084576,Vermont,149
1191,18,103.0,17444.0,16262.072565909684,1.5113350125944585,1110.3031659022265,Virgin Islands,149
128407,2686,109951.0,1689744.0,19796.616936825987,2.091786273334008,1504.3842090914447,Virginia,149
78781,1954,0.0,1563053.0,20526.26346818005,2.4802934717761898,1034.5647667012524,Washington,149
11662,252,2784.0,462760.0,25821.54254087416,2.1608643457382954,650.7278699794158,West Virginia,149
82477,1168,8187.0,1317836.0,3.202914794740481e-06,1.4161523818761594,1416.538169432234,Wisconsin,149
4105,42,612.0,81469.0,14076.498162447582,1.0231425091352009,709.2762272379349,Wyoming,149
134061,2285,77553.0,1599584.0,0.0,1.7044479751754795,2734.161570489386,Alabama,150
5938,42,3556.0,391937.0,53576.60841096583,0.7073088582014146,811.706730276333,Alaska,150
0,0,0.0,1571.0,2823.457522330656,0.0,0.0,American Samoa,150
206541,5251,169139.0,1876469.0,17437.09777423686,2.542352365874088,2837.6017366796923,Arizona,150
66406,928,5558.0,784228.0,25986.710866577152,1.3974640845706714,2200.47425213831,Arkansas,150
748875,13874,0.0,12343797.0,31240.45184701453,1.8426330731204448,1895.29705782436,California,150
64154,2005,51841.0,1073979.0,18649.561292616992,3.2998948440186275,1040.349826767541,Colorado,150
53871,4474,40348.0,1292847.0,36262.07371243886,8.305024967050917,1510.9863525713358,Connecticut,150
18308,628,7760.0,253970.0,3.891620556931659e-06,3.430194450513437,1880.12701229456,Delaware,150
49,0,0.0,0.0,0.0,0.0,0.0,Diamond Princess,150
14387,615,2320.0,317660.0,45010.33653607727,4.274692430666574,2038.543448166416,District of Columbia,150
652259,12110,0.0,8555175.0,39832.75798562949,1.85662443906485,3036.907473073164,Florida,150
287300,6128,0.0,2527779.0,23807.83924686809,2.1329620605638704,2705.929678039577,Georgia,150
103,3,0.0,0.0,0.0,2.912621359223301,0.0,Grand Princess,150
1758,20,696.0,42095.0,25631.892053169657,1.1376564277588168,1070.456496721042,Guam,150
10123,91,6969.0,237786.0,16794.31474031551,0.8989430010866344,714.9657596166885,Hawaii,150
35353,420,17977.0,270534.0,15138.453273943587,1.1880179899867056,1978.271635335033,Idaho,150
255613,8433,0.0,4528667.0,35738.091628661736,3.299127978623936,2017.1765368213453,Illinois,150
101485,3364,19196.0,1158018.0,2.512222195980256e-06,3.314775582598413,1507.4524462142424,Indiana,150
71595,1204,19377.0,661575.0,20968.631440823818,1.6816816816816818,2269.2048036969068,Iowa,150
47387,500,45070.0,441414.0,15151.6108459301,1.0551417055310528,1626.566858224002,Kansas,150
53977,1013,42239.0,878290.0,19658.77986146256,1.876725271875058,1208.16810003776,Kentucky,150
154955,5140,9375.0,1999962.0,43021.09321256224,3.3170920589848665,3333.230080747824,Louisiana,150
4713,134,444.0,309725.0,23041.380377499976,2.843199660513473,350.6143376193636,Maine,150
113575,3816,102602.0,1415522.0,3.4892237101533653e-06,3.35989434294519,1878.6141509309127,Maryland,150
123143,8367,6496.0,1890070.0,4.198721422391836e-06,7.427137555524878,1786.6223634578034,Massachusetts,150
119872,6886,32308.0,3003277.0,3.040489114843639e-06,5.744460758142018,1200.2975510713732,Michigan,150
81868,1921,4892.0,1204193.0,21352.332918176216,2.3464601553720623,1451.6550016029414,Minnesota,150
87805,2623,11084.0,609638.0,20484.12226672791,2.987301406525824,2950.28911522911,Mississippi,150
99546,1728,0.0,1070909.0,17448.823839562763,1.7358808992827437,1621.9497809180002,Missouri,150
8468,122,2028.0,271150.0,25370.095567086897,1.4407179971658006,792.3067278705213,Montana,150
36917,421,8445.0,385349.0,19920.77162625465,1.140396023512203,1908.4391710538832,Nebraska,150
72258,1412,68921.0,624874.0,20287.08935521448,1.954108887597221,2345.9201417071085,Nevada,150
7494,433,236.0,358718.0,26381.929689470777,5.777955697891647,551.1465304024164,New Hampshire,150
198984,16008,148721.0,3091149.0,34801.65364622913,8.044867929079725,2240.258314672395,New Jersey,150
26268,813,11754.0,799673.0,38137.253920086,3.095020557332115,1252.7487935353813,New Mexico,150
443409,32854,335016.0,8976165.0,46141.500777158486,7.409412077788227,2279.320480193832,New York,150
179536,2958,19926.0,2490113.0,0.0,1.6475804295517331,1711.8093257071548,North Carolina,150
14408,157,2220.0,212959.0,27945.101579661496,1.11268603827073,1851.555385257368,North Dakota,150
59,2,28.0,13543.0,24559.335557812272,3.389830508474576,106.99260118961266,Northern Mariana Islands,150
132965,4095,17669.0,2470564.0,2.2060612023166883e-06,3.07975783100816,1137.5127255306224,Ohio,150
65929,863,9661.0,953536.0,24097.624167576665,1.3089839069301823,1666.1481724278494,Oklahoma,150
28471,494,22700.0,594077.0,14085.207304296118,1.7350988725369674,675.0302354082296,Oregon,150
145863,7795,22211.0,2480503.0,13801.995924227089,5.344055723521387,1139.377638896581,Pennsylvania,150
35507,500,0.0,593731.0,18590.72910554361,1.408173036302701,1111.7846606468872,Puerto Rico,150
22676,1092,19399.0,598317.0,56479.047274725046,4.815664138295996,2140.535662536189,Rhode Island,150
126213,2942,71840.0,1017319.0,19758.70091055748,2.330980168445406,2451.349987589134,South Carolina,150
15571,173,2434.0,157889.0,2.381346937068407e-06,1.111039753387708,1760.1132187656488,South Dakota,150
165062,1931,13475.0,2367502.0,34667.472230170155,1.169565849404012,2417.627666244849,Tennessee,150
685795,14269,112465.0,5372132.0,18527.22460821245,2.0754447277373584,2364.432382654626,Texas,150
55673,427,8162.0,698541.0,21788.83815695652,0.7669786072243278,1736.5480146651953,Utah,150
1656,58,130.0,147170.0,23585.351664853068,3.502415458937198,265.3892937215239,Vermont,150
1197,18,109.0,17444.0,16262.072565909684,1.5037593984962403,1115.896632732968,Virgin Islands,150
129289,2697,110625.0,1700004.0,19916.8205237432,2.086024333083248,1514.7174998966086,Virginia,150
79280,1958,0.0,1583903.0,20800.069022637614,2.4697275479313823,1041.1177149829946,Washington,150
11814,255,2811.0,463930.0,25886.827364049936,2.1584560690705943,659.20931709285,West Virginia,150
83334,1183,8187.0,1326763.0,3.219643193894512e-06,1.4195886432908538,1431.2570996940456,Wisconsin,150
4152,42,626.0,84835.0,14658.08739043367,1.0115606936416186,717.3970512769564,Wyoming,150
135138,2301,78614.0,1616468.0,0.0,1.7027039026772632,2756.1268848717723,Alabama,151
6059,42,3666.0,393077.0,53732.44298026778,0.6931836936788249,828.2470661408389,Alaska,151
0,0,0.0,1571.0,2823.457522330656,0.0,0.0,American Samoa,151
207002,5273,169419.0,1894723.0,17485.69150304923,2.5473183833972617,2843.93527046044,Arizona,151
66804,940,5196.0,797178.0,26415.830849187027,1.4071013711753788,2213.662650059447,Arkansas,151
752275,13992,0.0,12389991.0,31357.362505268306,1.8497225083912128,1903.904520887119,California,151
64599,2008,52094.0,1079276.0,18741.54328310935,3.288741171582884,1044.934166108674,Colorado,151
54093,4478,40473.0,1309460.0,36728.03900499455,8.278335459301573,1517.2130602669574,Connecticut,151
18466,628,7811.0,256698.0,3.929032085803132e-06,3.4008447958410053,1896.3527096914647,Delaware,151
49,0,0.0,0.0,0.0,0.0,0.0,Diamond Princess,151
14412,616,2298.0,319188.0,45226.8441046321,4.274215931168471,2042.085784039368,District of Columbia,151
654731,12326,0.0,8635009.0,40204.463812924056,1.8826052226028704,3048.4170655409366,Florida,151
289123,6204,0.0,2542594.0,23947.374047355937,2.145799538604677,2723.0995694529643,Georgia,151
103,3,0.0,0.0,0.0,2.912621359223301,0.0,Grand Princess,151
1846,21,744.0,42618.0,25950.349816414884,1.1375947995666305,1124.0402121428006,Guam,151
10292,94,7078.0,239272.0,16899.267730416308,0.9133307423241352,726.9018668354202,Hawaii,151
34617,407,16906.0,272164.0,15229.664281937145,1.1757229107086111,1937.0867875538945,Idaho,151
257566,8461,0.0,4577649.0,36124.634336296265,3.2849832664249163,2032.5886863458693,Illinois,151
102243,3376,19008.0,1164141.0,2.5541177433473275e-06,3.301937540956349,1518.711735313423,Indiana,151
72458,1207,19560.0,667869.0,21168.119883235555,1.6657925970907284,2296.55760411021,Iowa,151
47757,504,45436.0,441414.0,15151.6108459301,1.0553426722784094,1639.267171338208,Kansas,151
54772,1035,42946.0,884491.0,19797.576948894868,1.8896516468268456,1225.9625984265188,Kentucky,151
155419,5161,9818.0,2010519.0,43248.18436781669,3.320700815215643,3343.2111640137205,Louisiana,151
4633,134,346.0,313909.0,23352.640803682752,2.8922944096697605,344.6628954361366,Maine,151
114078,3824,103088.0,1423727.0,3.519908430482592e-06,3.352092427987868,1886.9341414034484,Maryland,151
123546,8369,6879.0,1907999.0,4.280590084618026e-06,7.41909895909216,1792.4692959872486,Massachusetts,151
120846,6894,33274.0,3036448.0,3.073734809660337e-06,5.70478129189216,1210.05036920024,Michigan,151
82249,1936,4888.0,1205501.0,21375.525920840224,2.353828010066992,1458.4107615532362,Minnesota,151
88322,2656,11568.0,613238.0,20605.08395244996,3.0071782794773667,2967.6605573175266,Mississippi,151
100863,1739,0.0,1083924.0,17660.88335374362,1.7241208371751782,1643.4082811236235,Missouri,151
8663,123,1808.0,273353.0,25576.21882186946,1.4198314671591827,810.5518639043843,Montana,151
37373,430,8768.0,390318.0,20177.646080868148,1.1505632408423194,1932.01227455635,Nebraska,151
72546,1429,69180.0,627319.0,20366.468451597902,1.9697846883356769,2355.2703174774265,Nevada,151
7573,434,272.0,361935.0,26618.52408342656,5.730886042519477,556.9565885691886,New Hampshire,151
199455,16014,149151.0,3113654.0,35055.025843851574,8.028878694442355,2245.561060954562,New Jersey,151
26429,816,11685.0,803101.0,38300.738877609954,3.087517499716221,1260.4270543759171,New Mexico,151
444071,32854,335633.0,9052978.0,46536.35393540545,7.3983664774326625,2282.723456132273,New York,151
180754,2990,21112.0,2521839.0,0.0,1.654181926817664,1723.422505006634,North Carolina,151
14648,160,2353.0,214292.0,28120.021730515367,1.1078030880011078,1895.252617241117,North Dakota,151
59,2,28.0,14375.0,26068.11257797766,3.389830508474576,106.99260118961266,Northern Mariana Islands,151
134086,4115,17831.0,2490351.0,2.237429742238496e-06,3.0689259132198736,1147.1028565073443,Ohio,151
66700,876,9293.0,961710.0,24304.19631581833,1.313343328335832,1685.6327731489566,Oklahoma,151
28471,497,22683.0,596988.0,14154.225358290476,1.745635910224439,675.0302354082296,Oregon,151
146459,7808,22312.0,2518131.0,13913.66607173307,5.331184836711981,1144.0331654713966,Pennsylvania,151
36279,512,0.0,600440.0,18800.799325170163,1.4112847652912153,1135.9572958461267,Puerto Rico,151
22782,1093,19492.0,606906.0,57289.819051296014,4.797647265384953,2150.5416944743106,Rhode Island,151
126592,2975,72186.0,1032459.0,20052.754920937543,2.350069514661274,2458.711049011462,South Carolina,151
15834,177,2456.0,159250.0,2.4039997332305445e-06,1.1178476695718076,1789.8421877808285,South Dakota,151
167056,1988,13908.0,2393040.0,35041.42667912693,1.189721002046703,2446.825926532257,Tennessee,151
690801,14283,112241.0,5405257.0,18641.4649722145,2.062699102229945,2381.717596371705,Texas,151
56019,430,8044.0,703766.0,21951.81596265453,0.7675967082596976,1747.34042055448,Utah,151
1661,58,123.0,147306.0,23607.14692085918,3.4918723660445514,266.19058989821934,Vermont,151
1201,18,64.0,17865.0,16654.54748853339,1.498751040799334,1119.625610620129,Virgin Islands,151
130525,2708,111756.0,1716462.0,20109.63832427765,2.074698333652557,1529.1981659228925,Virginia,151
79880,1965,0.0,1597987.0,20985.02237654554,2.459939909864797,1048.9970115141473,Washington,151
11814,258,2652.0,467790.0,26102.21148153584,2.1838496698831893,659.20931709285,West Virginia,151
84881,1193,8854.0,1335630.0,3.2602121380852063e-06,1.4054971077155076,1457.8267439356118,Wisconsin,151
4199,42,604.0,85299.0,14738.258929882732,1.0002381519409382,725.5178753159778,Wyoming,151
136107,2333,79551.0,1631997.0,0.0,1.7140925889190122,2775.889549343947,Alabama,152
6151,43,3749.0,394586.0,53938.71873910696,0.6990733214111526,840.823189277488,Alaska,152
0,0,0.0,1571.0,2823.457522330656,0.0,0.0,American Samoa,152
207523,5288,169763.0,1909700.0,17577.60330563752,2.548151289254685,2851.0931253406334,Arizona,152
67911,953,5713.0,798358.0,26454.932129455723,1.4033072698090148,2250.3449528199976,Arkansas,152
756521,14122,0.0,12451660.0,31513.438259345723,1.8572737162261297,1914.6961182113191,California,152
65103,2014,52380.0,1087199.0,18879.125558108582,3.281968188882643,1050.2651970849158,Colorado,152
54326,4480,40704.0,1330984.0,37331.74916914122,8.246511799138535,1523.748298524074,Connecticut,152
18559,630,7902.0,256698.0,3.981211053191533e-06,3.3945794493237784,1905.9032784124288,Delaware,152
49,0,0.0,0.0,0.0,0.0,0.0,Diamond Princess,152
14493,616,2351.0,321436.0,45545.37094632794,4.250327744428345,2053.5629522677327,District of Columbia,152
658381,12502,0.0,8713367.0,40569.29740782281,1.898900484673768,3065.4114071701315,Florida,152
290781,6246,0.0,2558319.0,24095.47966582852,2.148008294902349,2738.715411451536,Georgia,152
103,3,0.0,0.0,0.0,2.912621359223301,0.0,Grand Princess,152
1863,23,722.0,43013.0,26190.867629955734,1.2345679012345678,1134.3916117129131,Guam,152
10459,96,7187.0,246483.0,17408.565181033315,0.917869777225356,738.6967183474212,Hawaii,152
34950,412,16939.0,273816.0,15322.10635875024,1.178826895565093,1955.7206928679147,Idaho,152
259879,8505,0.0,4634477.0,36573.09395389976,3.2726768996340603,2050.8417850915034,Illinois,152
103505,3388,19379.0,1183104.0,2.595438443104718e-06,3.273271822617265,1537.457411887522,Indiana,152
73399,1216,19813.0,673597.0,21349.66894553845,1.6566983201406014,2326.382615916604,Iowa,152
48333,517,45957.0,448930.0,15409.598828001375,1.0696625493968923,1659.0384695916746,Kansas,152
55704,1044,43838.0,900690.0,20160.159438705563,1.874192158552348,1246.8235701225224,Kentucky,152
156174,5202,10532.0,2037753.0,43834.01372484993,3.3309001498328787,3359.4519352761167,Louisiana,152
4792,134,467.0,320008.0,23806.363877126525,2.7963272120200333,356.4913867753003,Maine,152
114724,3828,103710.0,1432876.0,3.557313652062299e-06,3.33670374115268,1897.6194571991905,Maryland,152
123986,8375,7305.0,2905353.0,4.360536368283046e-06,7.404061748907135,1798.8530436620774,Massachusetts,152
122251,6900,34673.0,3072786.0,3.1102558092100445e-06,5.644125610424455,1224.1188594169316,Michigan,152
82716,1949,5010.0,1212560.0,21500.693662281512,2.356255138062769,1466.6914436970355,Minnesota,152
89175,2670,12407.0,618379.0,20777.823959754704,2.9941126997476872,2996.321756740002,Mississippi,152
102480,1746,0.0,1096572.0,17866.963164374392,1.7037470725995316,1669.7548223783645,Missouri,152
8785,131,1859.0,274658.0,25698.32088609608,1.4911781445645989,821.9667695255703,Montana,152
37851,437,8901.0,393812.0,20358.269816915563,1.154526960978574,1956.722676912006,Nebraska,152
72806,1439,69437.0,633282.0,20560.06254228681,1.9764854544955088,2363.711448381186,Nevada,152
7620,434,316.0,365740.0,26898.36296095273,5.695538057742782,560.4132054532176,New Hampshire,152
199985,16023,149617.0,3140786.0,35360.491050067605,8.012100907568067,2251.528057832584,New Jersey,152
26563,818,11625.0,806999.0,38486.63863386094,3.079471445243384,1266.8176565661768,New Mexico,152
445102,32854,336599.0,9142700.0,46997.56512445203,7.381229470997659,2288.023257027338,New York,152
182286,3023,22611.0,2558654.0,0.0,1.6583829805909396,1738.0295581156672,North Carolina,152
15113,164,2343.0,506398.0,66451.0236699901,1.1168618904930536,1926.877340688816,North Dakota,152
59,2,28.0,14375.0,26068.11257797766,3.389830508474576,106.99260118961266,Northern Mariana Islands,152
135326,4138,18135.0,2519213.0,2.26435482629116e-06,3.0578011616393006,1157.71102993387,Ohio,152
67642,888,9371.0,974751.0,24633.76658560297,1.312793826320925,1709.438861189531,Oklahoma,152
28865,499,23056.0,605739.0,14361.706289415391,1.7287372250129915,684.3717377351883,Oregon,152
147483,7831,22487.0,2553205.0,14020.57914594365,5.309764515232264,1152.0319225395367,Pennsylvania,152
36581,523,0.0,606748.0,18998.313551642703,1.4297039446707307,1145.413430341166,Puerto Rico,152
22905,1093,19611.0,615683.0,58118.337375078,4.7718838681510585,2162.15246738364,Rhode Island,152
129046,3028,74587.0,1044476.0,20286.1530083046,2.3464501030640235,2506.3734361628944,South Carolina,152
16117,177,2515.0,160963.0,2.4322026905282152e-06,1.0982192715765962,1821.831914896022,South Dakota,152
168057,2025,13401.0,2420379.0,35441.753277922035,1.2046400951814396,2461.498271972569,Tennessee,152
693754,14560,110959.0,5454041.0,18809.70955840245,2.0938709361140107,2391.884557672174,Texas,152
56675,431,8223.0,707807.0,22077.86252970251,0.760476400529334,1767.8023230497718,Utah,152
1668,58,117.0,148575.0,23810.51589050448,3.4772182254196644,267.3124045455929,Vermont,152
1201,18,59.0,18050.0,16827.0127158146,1.498751040799334,1119.625610620129,Virgin Islands,152
131640,2711,112786.0,1734047.0,20315.659774174248,2.0594044363415374,1542.2612262944997,Virginia,152
80374,1972,0.0,1614748.0,21205.13052514329,2.453529748426108,1055.4842989914632,Washington,152
12177,264,2851.0,471791.0,26325.463257199328,2.168021680216802,679.4643519755913,West Virginia,152
86250,1197,9175.0,1345659.0,3.294148117436797e-06,1.3878260869565218,1481.3392474693574,Wisconsin,152
4264,42,498.0,86355.0,14920.718295525428,0.9849906191369606,736.7488021784543,Wyoming,152
137166,2350,80593.0,1644729.0,0.0,1.71325255529796,2797.4877554079644,Alabama,153
6254,44,3833.0,399629.0,54628.08166278218,0.7035497281739687,854.9029793109105,Alaska,153
0,0,0.0,1571.0,2823.457522330656,0.0,0.0,American Samoa,153
208128,5315,170185.0,1924587.0,17705.44176947668,2.5537169434194342,2859.4050297600525,Arizona,153
69710,969,6119.0,820000.0,27172.076118926205,1.390044469946923,2309.9578368906664,Arkansas,153
761084,14251,0.0,12556967.0,31779.955787352184,1.8623534976612184,1926.1887644236065,California,153
65512,2015,52769.0,1097985.0,19066.42360406867,3.2645822385706778,1057.4542746880566,Colorado,153
54326,4480,40704.0,1330984.0,37331.74916914122,8.246511799138535,1523.748298524074,Connecticut,153
18726,630,8033.0,259585.0,4.008609889049092e-06,3.364306312079462,1923.0532243952327,Delaware,153
49,0,0.0,0.0,0.0,0.0,0.0,Diamond Princess,153
14493,616,2316.0,327437.0,46395.67324927133,4.250327744428345,2053.5629522677327,District of Columbia,153
661571,12600,0.0,8766331.0,40815.896944822445,1.9045574851376497,3080.263996155647,Florida,153
292905,6287,0.0,2610171.0,24583.8467582953,2.146429729775866,2758.720265736799,Georgia,153
103,3,0.0,0.0,0.0,2.912621359223301,0.0,Grand Princess,153
1863,23,722.0,43363.0,26403.98467992864,1.2345679012345678,1134.3916117129131,Guam,153
10588,97,7157.0,250039.0,17659.717827600234,0.9161314695882132,747.8077114315419,Hawaii,153
35167,415,16700.0,275610.0,15422.494425216764,1.1800836011033071,1967.8635080425167,Idaho,153
261999,8527,0.0,4691071.0,37019.70695450954,3.25459257478082,2067.5718193935977,Illinois,153
104561,3392,20080.0,1206980.0,2.631977658480807e-06,3.2440393645814405,1553.1431761206818,Indiana,153
74205,1218,20034.0,678890.0,21517.430675072184,1.641398827572266,2351.928800311879,Iowa,153
48621,527,46235.0,448930.0,15409.598828001375,1.0838937907488533,1668.924118718408,Kansas,153
56415,1057,44486.0,930222.0,20821.17469206005,1.8736151732695203,1262.7378950966197,Kentucky,153
156174,5202,10532.0,2037753.0,43834.01372484993,3.3309001498328787,3359.4519352761167,Louisiana,153
4834,135,488.0,325003.0,24177.957048441764,2.7927182457592057,359.61589392149455,Maine,153
115533,3836,104476.0,1444452.0,3.612399266914557e-06,3.32026347450512,1911.000913048656,Maryland,153
124540,8377,7843.0,2968723.0,4.461522903943603e-06,7.383973020716236,1806.8907623253845,Massachusetts,153
123058,6911,30634.0,3110610.0,3.14862924341462e-06,5.616050967836305,1232.19947977627,Michigan,153
83588,1958,4980.0,1222522.0,21677.33639358029,2.342441498779729,1482.153445473038,Minnesota,153
89620,2685,12837.0,622539.0,20917.601907700187,2.9959830395001115,3011.2739651139777,Mississippi,153
104531,1754,0.0,1113373.0,18140.709756595108,1.6779711281820704,1703.172729684161,Missouri,153
8925,133,1968.0,278728.0,26079.129622802862,1.4901960784313726,835.0658415498822,Montana,153
38120,437,8867.0,397354.0,20541.374932279025,1.1463798530954878,1970.628740162365,Nebraska,153
73220,1449,69841.0,637902.0,20710.05494526901,1.9789674952198848,2377.152326051018,Nevada,153
7652,435,297.0,369550.0,27178.56956367934,5.684788290642969,562.7666467359608,New Hampshire,153
200464,16027,150040.0,3141235.0,35365.54610968691,7.994951712028095,2256.920871992156,New Jersey,153
26661,821,11564.0,812050.0,38727.52618358483,3.079404373429354,1271.4913805560682,New Mexico,153
446028,32858,337463.0,9245625.0,47526.64563572706,7.366802084174088,2292.7833109835265,New York,153
183738,3047,24039.0,2581132.0,0.0,1.65833959224548,1751.8738408273618,North Carolina,153
15542,167,2534.0,515420.0,67634.91684403631,1.1022374760741864,1988.1584438011605,North Dakota,153
60,2,29.0,14376.0,26069.926011896125,3.333333333333333,108.80603510808066,Northern Mariana Islands,153
136568,4160,18342.0,2567011.0,2.29339299005056e-06,3.0461015757717766,1168.336313317535,Ohio,153
68659,899,9635.0,988835.0,24989.695400850807,1.3093694927103512,1735.1403384053106,Oklahoma,153
29156,505,23341.0,610104.0,14465.197806311771,1.7320620112498286,691.2711721949472,Oregon,153
148442,7831,22691.0,2582989.0,14121.28224762574,5.275461122862802,1159.5229460047185,Pennsylvania,153
37092,535,0.0,613409.0,19206.88080949521,1.4423595384449477,1161.4137108940306,Puerto Rico,153
22905,1096,19608.0,615683.0,58118.337375078,4.784981445099323,2162.15246738364,Rhode Island,153
129978,3040,75507.0,1054872.0,20488.067505788826,2.3388573450891688,2524.4750436710992,South Carolina,153
16437,183,2515.0,162609.0,2.4672557448689267e-06,1.1133418507026829,1858.004044496241,South Dakota,153
169378,2064,12411.0,2442734.0,35769.098869057954,1.218259730141304,2480.856396395816,Tennessee,153
700280,14666,117343.0,5454041.0,18809.70955840245,2.089740714445909,2414.2704958680165,Texas,153
57247,433,8418.0,712229.0,22215.793219998515,0.7563715129177074,1785.6441038840808,Utah,153
1677,58,123.0,149661.0,23984.557420082725,3.45855694692904,268.75473766364473,Vermont,153
1211,19,49.0,18223.0,16988.291009434313,1.568951279933939,1128.9480553380315,Virgin Islands,153
132868,2722,113870.0,1750110.0,20503.84985376988,2.04864978775928,1556.6481663270856,Virginia,153
80738,1978,0.0,1614748.0,21205.13052514329,2.449899675493572,1060.264405553696,Washington,153
12528,266,3037.0,478876.0,26720.799130874868,2.123243933588761,699.0497989283245,West Virginia,153
87603,1209,9485.0,1357360.0,3.3242162985445604e-06,1.3800897229546931,1504.576951838355,Wisconsin,153
4297,42,515.0,86388.0,14926.42015070176,0.9774261112404002,742.4506573547884,Wyoming,153
137861,2351,81287.0,1651883.0,0.0,1.7053408868352906,2811.6622154783063,Alabama,154
6315,44,3894.0,401213.0,54844.60969591754,0.6967537608867775,863.2414957384714,Alaska,154
0,0,0.0,1571.0,2823.457522330656,0.0,0.0,American Samoa,154
208512,5322,170373.0,1931715.0,17807.217947888344,2.5523710865561693,2864.6806847965104,Arizona,154
70219,981,6175.0,828221.0,27444.492750357545,1.397057776385309,2326.8244060913166,Arkansas,154
763934,14278,0.0,12690016.0,32116.68450038865,1.858547249093504,1933.4017222974269,California,154
65935,2016,53169.0,1111572.0,19302.36079584131,3.2423792670396163,1064.6954470564374,Colorado,154
54326,4480,40704.0,1330984.0,37331.74916914122,8.246511799138535,1523.748298524074,Connecticut,154
18849,630,8142.0,261296.0,4.0321782279895336e-06,3.342352379436575,1935.684621735862,Delaware,154
49,0,0.0,0.0,0.0,0.0,0.0,Diamond Princess,154
14592,616,2402.0,330641.0,46849.65901474887,4.221491228070176,2067.5906023246225,District of Columbia,154
663994,12608,0.0,8799120.0,40968.56200446071,1.8988123386657108,3091.545445407028,Florida,154
294314,6333,0.0,2602202.0,24508.790880800363,2.151783469355858,2771.990905891194,Georgia,154
103,3,0.0,0.0,0.0,2.912621359223301,0.0,Grand Princess,154
1863,23,722.0,43363.0,26403.98467992864,1.2345679012345678,1134.3916117129131,Guam,154
10700,99,7183.0,255399.0,18038.28312163812,0.9252336448598132,755.7180310084527,Hawaii,154
35279,415,16458.0,277123.0,15507.158385397284,1.1763371977663766,1974.1307674874724,Idaho,154
263459,8541,0.0,4737961.0,37389.74059055917,3.241870651600439,2079.093446790323,Illinois,154
105804,3410,20989.0,1238984.0,2.642203113119166e-06,3.2229405315489017,1571.6066277701304,Indiana,154
74676,1220,20305.0,683445.0,21661.801481425136,1.633724355884086,2366.857153724006,Iowa,154
48721,529,46333.0,448930.0,15409.598828001375,1.0857741015167997,1672.3566357763016,Kansas,154
56945,1060,45013.0,930752.0,20833.03769098589,1.861445254192642,1274.6008940224588,Kentucky,154
157455,5235,11780.0,2066730.0,44457.33667699623,3.3247594550824044,3387.0074690339043,Louisiana,154
4863,136,501.0,330168.0,24562.19703439636,2.7966275961340736,361.77329171291433,Maine,154
116110,3838,105047.0,1455845.0,3.651298117002554e-06,3.3054861769012143,1920.5449180241096,Maryland,154
124826,8382,8115.0,3006158.0,4.518875073394963e-06,7.378270552609232,1811.0401983140232,Massachusetts,154
123058,6911,30634.0,3110610.0,3.14862924341462e-06,5.616050967836305,1232.19947977627,Michigan,154
84311,1971,4879.0,1233305.0,21868.53681233101,2.337773244297897,1494.9734308905263,Minnesota,154
89874,2697,13079.0,622793.0,20926.13642663724,3.000867881701048,3019.8084840510337,Mississippi,154
106244,1758,0.0,1128700.0,18390.439773794496,1.6546816761417116,1731.083444074619,Missouri,154
9021,135,2056.0,280124.0,26209.746083845286,1.4965081476554705,844.0480623665532,Montana,154
38188,434,8587.0,400684.0,20713.52062232993,1.1364826647114277,1974.144027526768,Nebraska,154
73537,1452,70155.0,642075.0,20845.535096274343,1.974516229925072,2387.4440125759866,Nevada,154
7696,436,307.0,372749.0,27413.84014691357,5.665280665280665,566.0026284997326,New Hampshire,154
200795,16031,150334.0,3168530.0,35672.846448905046,7.983764535969521,2260.64743041975,New Jersey,154
26761,823,11542.0,817270.0,38976.47352263823,3.0753708755278204,1276.2604866682022,New Mexico,154
446862,32858,338237.0,9318293.0,47900.19164100599,7.353053067837498,2297.070443812318,New York,154
184936,3052,25232.0,2616108.0,0.0,1.6503006445473027,1763.2963275275065,North Carolina,154
15793,168,2754.0,523570.0,68704.38363282777,1.0785131925274445,2044.059407239831,North Dakota,154
60,2,29.0,14376.0,26069.926011896125,3.333333333333333,108.80603510808066,Northern Mariana Islands,154
137405,4178,18321.0,2593830.0,2.3200742572139856e-06,3.040646264691969,1175.49683038044,Ohio,154
69354,905,9889.0,989530.0,25007.25934054104,1.304899501110246,1752.7042780955433,Oklahoma,154
29337,509,23518.0,612620.0,14524.850648582404,1.7350103964277193,695.5625730101236,Oregon,154
149094,7832,23342.0,2602957.0,14121.875905376892,5.253061826767006,1164.6159046066982,Pennsylvania,154
37380,539,0.0,615448.0,19270.72537318854,1.4419475655430711,1170.4314815383063,Puerto Rico,154
22905,1096,19608.0,615683.0,58118.337375078,4.784981445099323,2162.15246738364,Rhode Island,154
